dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
compas,lr,eqodds,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6037277147487844,0.43205574912891986,0.06942201942201942,0.006009615384615419,1.0975158801245757,0.03481670003384352,0.12589991092681885,0.3500500461086631,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.6545012165450121}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6693679092382496,0.6433566433566433,-0.22771147771147776,-0.21153846153846156,0.6644251907409802,0.3868922998663038,2.3573999060317874,3.671300015412271,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6626115166261152}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6653160453808752,0.6436583261432269,-0.1522932022932023,-0.14723557692307687,0.7530380503353477,0.7025287998840213,4.540050053037703,8.28810001257807,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6609894566098946}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6580226904376013,0.5745967741935484,-0.3513923013923014,-0.2791466346153846,0.6021973946502248,0.9087257001083344,12.785949977114797,24.472199962474406,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6658556366585564, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6134521880064829,0.474090407938258,0.06344331344331344,-0.009615384615384581,1.093495409284883,0.3638918998185545,2.228549914434552,4.561099922284484,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6626115166261152}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6612641815235009,0.6108007448789572,-0.18142038142038142,-0.14573317307692313,0.7425791885251345,0.031926200026646256,0.0442001037299633,0.15080010052770376,0,0,1,none,1,"{""C"": 10.0, ""val_acc"": 0.6593673965936739}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6539708265802269,0.6042632066728453,-0.04318474318474319,-0.04897836538461542,0.9291500307125307,0.022649499820545316,0.043999869376420975,0.1601498806849122,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.6642335766423357}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6677471636952999,0.6175373134328358,-0.22588627588627597,-0.1905048076923077,0.6929701104458386,0.43664750014431775,6.938799866475165,14.515000046230853,24,1,3,preprocessing,3,"{""C"": 1.0, ""val_acc"": 0.667477696674777, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6223662884927067,0.5031982942430704,-0.014344214344214401,-0.03996394230769229,0.979646722889966,0.030920300167053938,0.11709984391927719,0.367900007404387,22,0,1,postprocessing,3,"{""C"": 10.0, ""val_acc"": 0.6593673965936739}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6912479740680713,0.6201395812562313,-0.21330876330876325,-0.14212740384615385,0.727690940456898,0.45531299989670515,3.84459993802011,6.905999965965748,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6780210867802109}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6880064829821718,0.6649260226283725,-0.16166491166491165,-0.11418269230769229,0.7437763664178759,0.2522093001753092,1.955399988219142,3.375450032763183,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6739659367396593}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6742301458670988,0.6011904761904762,-0.36743886743886744,-0.25540865384615385,0.5829072315558802,0.7175037001725286,12.69000000320375,28.33430015016347,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6804541768045418, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,8192,8192,8192,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6410048622366289,0.4744958481613286,0.01212706212706216,-0.005408653846153855,1.0158671840914832,0.7395563998725265,4.7533499309793115,10.141449980437756,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6780210867802109}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6677471636952999,0.6095238095238096,-0.19524979524979524,-0.13882211538461542,0.7337502792048246,0.02388629992492497,0.043899985030293465,0.1488998532295227,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.667477696674777}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.660453808752026,0.5982742090124641,-0.06031941031941035,-0.0024038461538461453,0.9072009072009072,0.022918300004675984,0.044599990360438824,0.1531000016257167,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.6618004866180048}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6815235008103727,0.6281929990539262,-0.1858020358020358,-0.12049278846153844,0.7424526236407425,0.20728170010261238,7.424550014548004,17.88999990094453,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.6601784266017843, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6272285251215559,0.5043103448275862,-0.04537264537264529,-0.052283653846153855,0.9381282108554837,0.04600120009854436,0.12600002810359,0.3335499204695225,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.667477696674777}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6855753646677472,0.6683760683760683,-0.23799578799578797,-0.16195913461538458,0.6417267707590288,0.2629543000366539,2.00159999076277,3.5675499821081758,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6545012165450121}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6782820097244733,0.6621276595744681,-0.1755586755586756,-0.109375,0.7164052164052164,0.34359310008585453,2.2838000440970063,4.166900063864887,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6666666666666666}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6888168557536467,0.625,-0.37265707265707265,-0.25931490384615385,0.5723607362951625,0.9050311997998506,11.436799890361726,22.50399999320507,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.64882400648824, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,16384,16384,16384,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.640194489465154,0.5714285714285714,-0.004797004797004845,0.020132211538461564,0.9922509922509922,0.2452585999853909,2.095900010317564,3.7580999778583646,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.6545012165450121}",0.6.1,1.5.2,tuned_hp
compas,lr,baseline,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6774716369529984,0.626641651031895,-0.08857493857493859,-0.004807692307692291,0.8637308637308637,0.020764200016856194,0.045900000259280205,0.18704996909946203,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.6504460665044607}",0.6.1,1.5.2,tuned_hp
compas,lr,reweighing,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6717990275526742,0.6161137440758294,0.0548789048789049,0.12620192307692313,1.0972537554816035,0.025011700112372637,0.04429998807609081,0.1642000861465931,6,0,1,preprocessing,2,"{""C"": 1.0, ""val_acc"": 0.6472019464720195}",0.6.1,1.5.2,tuned_hp
compas,lr,dir,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.686385737439222,0.6275264677574591,-0.14203229203229206,-0.06640625,0.7991462536917082,0.20437809987924993,7.33110005967319,17.71624991670251,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.6618004866180048, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,lr,eqodds,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.646677471636953,0.5505154639175258,0.029361179361179324,0.06490384615384615,1.0451710451710452,0.0433959998190403,0.11930009350180626,0.48470008186995983,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.6504460665044607}",0.6.1,1.5.2,tuned_hp
compas,rf,baseline,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6782820097244733,0.583420776495278,-0.22407277407277415,-0.12650240384615385,0.730342220313567,0.48500990006141365,3.8735499838367105,6.8295999662950635,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6715328467153284}",0.6.1,1.5.2,tuned_hp
compas,rf,reweighing,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6831442463533225,0.5835995740149095,-0.14912249912249909,-0.07091346153846156,0.8119175686743255,0.49605229985900223,3.921099938452244,7.558549987152219,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6723438767234388}",0.6.1,1.5.2,tuned_hp
compas,rf,dir,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6782820097244733,0.5985844287158746,-0.35492570492570485,-0.2391826923076923,0.6003517531667666,0.6454123998992145,12.263799901120365,30.23425000719726,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6618004866180048, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
compas,rf,eqodds,32768,32768,32768,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6442463533225283,0.4948216340621404,-0.03425178425178432,-0.00030048076923072653,0.9557361557361557,0.5208868999034166,4.028750001452863,8.340649888850749,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.6715328467153284}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.77,0.8345323741007195,-0.3320337881741391,-0.28197226502311246,0.5591026747195859,0.005108400015160441,0.04440010525286198,0.11854991316795349,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.775}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.8309859154929577,-0.14165042235217673,-0.13713405238828968,0.8103523270987386,0.0031614999752491713,0.04300009459257126,0.1090499572455883,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.77}",0.6.1,1.5.2,tuned_hp
german,lr,dir,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.77,0.8380281690140845,-0.2716049382716049,-0.2534668721109399,0.648,0.01655389997176826,0.9910500375553966,2.247899887152016,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.77, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.705,0.7739463601532567,-0.2270955165692008,-0.15485362095531585,0.6496240601503759,0.0073726000264286995,0.11370005086064339,0.2623000182211399,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.775}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.795,0.8591065292096219,-0.15237166991552964,-0.08859784283513095,0.8056361375880645,0.0920906001701951,2.022149972617626,3.3733000745996833,0,0,3,none,1,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.79}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.8,0.8666666666666667,-0.04548408057179987,-0.023112480739599373,0.9437525110486139,0.20872860006056726,3.916649962775409,7.14225007686764,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,rf,dir,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.842809364548495,-0.1692657569850552,-0.09707241910631736,0.7953652788688139,0.11185859981924295,2.9642500448971987,6.264799972996116,24,1,5,preprocessing,3,"{""n_estimators"": 100, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.77, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,42,42,42,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.8256227758007118,-0.09064327485380119,-0.012326656394452962,0.874493927125506,0.09754540002904832,2.1269498392939568,3.5473499447107315,22,0,3,postprocessing,3,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.79}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8484848484848485,-0.15692007797270946,-0.1510015408320493,0.8074162679425838,0.0035317998845130205,0.04400010220706463,0.11014996562153101,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.71}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8271186440677966,-0.014619883040935644,-0.06317411402157158,0.9812030075187971,0.003521599806845188,0.04340009763836861,0.16795005649328232,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.715}",0.6.1,1.5.2,tuned_hp
german,lr,dir,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.8175675675675675,-0.08576998050682261,-0.1086286594761171,0.8922888616891065,0.014988200040534139,0.9684499818831682,2.2701499983668327,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.695, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.76,0.84,-0.07797270955165692,-0.1510015408320493,0.9043062200956937,0.006791299907490611,0.11500006075948477,0.48525002785027027,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.71}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8376623376623377,-0.06237816764132553,0.03929121725731899,0.9267734553775744,0.27285850001499057,4.324649926275015,8.053150027990341,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.75}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.745,0.8349514563106796,-0.003573749187784303,0.03929121725731899,0.9957741067998463,0.2059076998848468,4.8166499473154545,14.076000079512596,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
german,rf,dir,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.75,0.8366013071895425,-0.14749837556855105,-0.16795069337442226,0.8280954184021203,0.1326976998243481,3.625050070695579,8.536100038327277,24,1,5,preprocessing,3,"{""n_estimators"": 100, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.74, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,123,123,123,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.735,0.8284789644012945,-0.03606237816764135,-0.006163328197226536,0.9576659038901602,0.21252759988419712,4.83514997176826,7.141049951314926,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.75}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.755,0.8316151202749141,-0.11988304093567248,-0.0007704160246533309,0.8458646616541354,0.0038876000326126814,0.0442001037299633,0.2189500955864787,0,0,1,none,1,"{""C"": 1.0, ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.735,0.8203389830508474,-0.014619883040935644,0.0531587057010785,0.9812030075187971,0.004675400210544467,0.04730001091957092,0.09934999980032444,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,lr,dir,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.71,0.8027210884353742,-0.10591293047433392,-0.13713405238828968,0.8659539473684211,0.018242800142616034,1.044000033289194,2.321199979633093,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.765, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.675,0.7636363636363637,-0.021117608836907054,0.1348228043143298,0.9688995215311005,0.006831200094893575,0.13229995965957642,0.34850009251385927,22,0,1,postprocessing,3,"{""C"": 1.0, ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.77,0.8413793103448276,-0.14619883040935677,-0.009244992295839749,0.8120300751879699,0.25992090022191405,4.335600067861378,6.809399928897619,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.77}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.775,0.8543689320388349,-0.03606237816764135,0.013867488443759624,0.9576659038901602,0.10749439988285303,2.234600018709898,3.5050000296905637,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": 10, ""class_weight"": null, ""val_acc"": 0.78}",0.6.1,1.5.2,tuned_hp
german,rf,dir,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.8187919463087249,-0.3580246913580247,-0.386748844375963,0.5827338129496402,0.28264299989677966,5.485849920660257,9.707599994726479,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.765, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,256,256,256,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8129496402877698,-0.0721247563352827,0.06702619414483824,0.8975069252077562,0.2099705000873655,4.48125007096678,6.82280003093183,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.77}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.72,0.8041958041958042,-0.12150747238466542,-0.05778120184899849,0.8386540120793787,0.004254499915987253,0.04569999873638153,0.1110999146476388,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.77}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.8181818181818182,0.008447043534762777,0.03312788906009245,1.0115967885816235,0.002971700159832835,0.04539988003671169,0.14540005940943956,6,0,1,preprocessing,2,"{""C"": 0.1, ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
german,lr,dir,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.7,0.7931034482758621,-0.08122157244964257,-0.05778120184899849,0.8938879456706282,0.0204477000515908,0.9808000177145004,2.2585500264540315,24,1,3,preprocessing,3,"{""C"": 1.0, ""val_acc"": 0.79, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.64,0.7293233082706767,0.0019493177387913674,0.09476117103235748,1.003095975232198,0.0058038001880049706,0.12199999764561653,0.3753500059247017,22,0,1,postprocessing,3,"{""C"": 0.1, ""val_acc"": 0.77}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.72,0.8133333333333334,-0.07797270955165692,-0.06317411402157158,0.9043062200956937,0.37402640003710985,4.353899974375963,7.977050030604005,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": ""balanced"", ""val_acc"": 0.82}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.7,0.781021897810219,-0.0799220272904484,0.01001540832049308,0.883357041251778,0.19844940002076328,4.415550036355853,6.600249907933176,6,0,3,preprocessing,2,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.81}",0.6.1,1.5.2,tuned_hp
german,rf,dir,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.71,0.7986111111111112,-0.06887589343729694,-0.11171032357473032,0.908541846419327,0.21455490007065237,4.926299909129739,9.424999938346446,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.805, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,789,789,789,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.66,0.7638888888888888,-0.003898635477582846,0.03852080123266566,0.9947368421052631,0.2132432998623699,4.168400075286627,7.299099932424724,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": ""balanced"", ""val_acc"": 0.82}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.8211920529801324,-0.15529564652371664,-0.13405238828967647,0.8150154798761611,0.005743599962443113,0.043800100684165955,0.10599999222904444,0,0,1,none,1,"{""C"": 1.0, ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,lr,reweighing,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.73,0.82,-0.07797270955165692,-0.071648690292758,0.9043062200956937,0.0056149999145418406,0.043800100684165955,0.11665001511573792,6,0,1,preprocessing,2,"{""C"": 1.0, ""val_acc"": 0.755}",0.6.1,1.5.2,tuned_hp
german,lr,dir,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.725,0.8184818481848185,-0.2264457439896037,-0.13405238828967647,0.7360848163574403,0.019652799936011434,1.009749947115779,2.248699893243611,24,1,3,preprocessing,3,"{""C"": 0.1, ""val_acc"": 0.775, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,lr,eqodds,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.72,0.8157894736842105,-0.10266406757634827,-0.13405238828967647,0.8777089783281734,0.008371399948373437,0.11865003034472466,0.3813500516116619,22,0,1,postprocessing,3,"{""C"": 1.0, ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,rf,baseline,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.8517350157728707,-0.08544509421702406,0.0423728813559322,0.9051910598413843,0.198647600132972,4.674349911510944,7.361650001257658,0,0,3,none,1,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": ""balanced"", ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,rf,reweighing,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.74,0.832258064516129,-0.07472384665367116,0.03929121725731899,0.9135338345864662,0.10657439986243844,2.02635012101382,3.566449973732233,6,0,3,preprocessing,2,"{""n_estimators"": 100, ""max_depth"": null, ""class_weight"": null, ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,rf,dir,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.725,0.8184818481848185,-0.2264457439896037,-0.08012326656394453,0.7360848163574403,0.2266509998589754,5.238050012849271,10.600399924442172,24,1,5,preprocessing,3,"{""n_estimators"": 200, ""max_depth"": 10, ""class_weight"": ""balanced"", ""val_acc"": 0.765, ""repair_level"": 1.0, ""n_quantiles"": 101}",0.6.1,1.5.2,tuned_hp
german,rf,eqodds,1024,1024,1024,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.765,0.8517350157728707,-0.08544509421702406,0.0423728813559322,0.9051910598413843,0.21625769999809563,4.086499917320907,7.68435001373291,22,0,3,postprocessing,3,"{""n_estimators"": 200, ""max_depth"": null, ""class_weight"": ""balanced"", ""val_acc"": 0.765}",0.6.1,1.5.2,tuned_hp
german,lr,baseline,2048,2048,2048,age,[{'age': 1.0}],[{'age': 0.0}],600,200,200,0.735,0.8215488215488216,-0.28687459389213765,-0.27889060092449924,0.6582817337461301,0.0036184999626129866,0.04309997893869877,0.11194997932761908,0,0,1,none,1,"{""C"": 0.1, ""val_acc"": 0.76}",0.6.1,1.5.2,tuned_hp
