dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
adult,lr,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8456605859590934,0.6527363184079602,-0.1797994420227339,-0.08955045883076618,0.294890563268585,0.38538910006172955,1.594149973243475,3.665899974294007,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,rf,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8423438363736871,0.6609605325725154,-0.19060430299817213,-0.10580411504035947,0.3170012475898832,2.137894199928269,3.576550050638616,13.472950085997581,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,rf,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8383637368711996,0.6524013314312886,-0.19010027787414963,-0.10340639475765456,0.3184073419262727,2.154138799989596,3.551649977453053,13.164700008928776,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,rf,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8407960199004975,0.6566523605150214,-0.19015109831783217,-0.10602693983102984,0.31500731190048187,2.1818236999679357,3.5817500902339816,12.302899966016412,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,rf,dir,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.837037037037037,0.6478738652651697,-0.18732883624415966,-0.08446628755068486,0.3207661080125659,2.117990099824965,3.5966000286862254,13.359649805352092,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,lr,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8497512437810946,0.6682938735660239,-0.1808174111731643,-0.07017097879712275,0.3146672174901668,0.32654220005497336,2.3250000085681677,5.32800005748868,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,lr,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8505251520176893,0.669921875,-0.18065363783546368,-0.07174330584114785,0.31486266296686877,0.6194692999124527,1.7833999590948224,3.585900063626468,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,lr,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8511885019347706,0.6704211557296768,-0.1771762824109887,-0.056098494834230905,0.32173142294576984,1.0605786999221891,1.6963499365374446,5.059150047600269,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,lr,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8505251520176893,0.6673228346456693,-0.17591691615306626,-0.05983944061562407,0.31972850536376024,0.5874687000177801,1.8309999722987413,5.450349999591708,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,rf,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8380320619126589,0.6485967857999521,-0.18000846338704662,-0.03663427861258617,0.33707377717653403,3.375470200087875,5.353949964046478,18.31010007299483,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,rf,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8390270867882809,0.6506717850287908,-0.183876891041526,-0.04576695665273234,0.32567429627654193,4.42242360021919,5.328499944880605,22.982449969276786,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,rf,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8384742951907131,0.6488824801730353,-0.18323450280164413,-0.042622302564682024,0.3255998347758655,3.9827845003455877,5.2143000066280365,33.733049989677966,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,rf,dir,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8364842454394693,0.6443856696321231,-0.18492305662233288,-0.05145369638082331,0.32020458534860646,3.9975683998782188,5.611949949525297,14.068900025449693,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,lr,dir,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8521835268103924,0.6701208981001727,-0.18570798729087692,-0.1066232315243727,0.2872828595863642,0.4479079998563975,1.59399991389364,3.630999941378832,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
