dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
adult,rf,eqodds,256,256,256,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.810171365395246,0.5974208675263775,-0.0767807745369962,0.0359093134485745,0.6911571743590916,1.8951013000914827,2.233750012237578,10.22065000142902,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,789,789,789,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8160309563294638,0.6160590678357176,-0.0951374865746541,0.0180111475162881,0.6371583428951665,2.1999766000080854,2.162250049877912,8.752499998081475,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,1024,1024,1024,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8117191818684356,0.6066066066066066,-0.0917984942660385,-0.0091577850588132,0.6476922652492575,2.62926539988257,3.41435003792867,10.94469998497516,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,2048,2048,2048,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8100608070757325,0.5913415794481446,-0.0889677063942482,0.0486385719127782,0.6380834009038774,2.729431299958378,3.6640000762417912,11.503649991936982,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,4096,4096,4096,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8172470978441128,0.6244035446489434,-0.1000619987123258,0.004607137925407,0.6310515917044314,2.7602249999763444,2.936550008598715,10.512999957427382,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8117191818684356,0.5899349867565615,-0.074062939559224,0.0545544131862062,0.6852969318381198,2.358026499976404,2.6788500254042447,18.631550017744303,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8175787728026535,0.6244879380974055,-0.0943793592322189,-0.0189714909803035,0.6486095320293115,2.647795099997893,2.315449994057417,9.317750053014606,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
adult,rf,eqodds,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8108347153123272,0.590963423380349,-0.0719197879539277,0.0734160609598413,0.6977685992796404,2.194129600073211,2.2008499945513904,10.950549971312284,22,0,0,postprocessing,3,fit_on=validation,0.6.1,1.5.2,
compas,lr,baseline,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.660453808752026,0.5975024015369836,-0.1517082017082017,-0.0946514423076922,0.7868981782025259,0.0479571999749168,0.0454999972134828,0.3490999806672334,0,0,0,none,1,,0.6.1,1.5.2,
compas,lr,baseline,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6661264181523501,0.5952848722986247,-0.1559377559377559,-0.0396634615384615,0.7873576055394237,0.0242393999360501,0.0456999987363815,0.3206999972462654,0,0,0,none,1,,0.6.1,1.5.2,
