"dataset","model","method","seed","batch_size","latency_ms_median","latency_ms_mean","latency_ms_std","latency_ci_lo","latency_ci_hi","throughput_per_sec","aif360_version","sklearn_version","notes"
"compas","rf","eqodds","789","1","2.042699954472482","2.127341995947063","0.263971588440542","2.025499939918518","2.0565498853102326","489.54815797126963","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","789","32","3.2263000030070543","3.4661600063554943","0.7253244620284055","3.0851000919938087","3.4340000711381435","9918.482462937292","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","789","128","5.258399993181229","5.506766000762582","0.5052010868472053","5.220600171014667","5.3208001190796494","24342.005204241323","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","789","256","8.921200060285628","9.259000993333757","1.4965500225412303","8.632145071169361","9.476799983531237","28695.69096871074","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","789","1024","22.701399982906878","25.770600002724677","6.141769921518857","22.120322482078336","23.97801378974691","45107.35024143998","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","1024","1","0.08399994112551212","0.08430600166320801","0.0014120603234205956","0.08379993960261345","0.08430005982518196","11904.770248657758","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","1024","32","0.17885002307593822","0.215525992680341","0.07615302400983263","0.16639987006783485","0.20709994714707136","178920.86033678098","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","1024","128","0.33265003003180027","0.3381660021841526","0.056626484932755516","0.31640008091926575","0.3392499638721347","384788.7823360894","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","1024","256","0.4696500254794955","0.4829589859582484","0.1356875088033808","0.4390000831335783","0.4843499045819044","545086.7371690938","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","1024","1024","1.5313000185415149","1.91956797381863","1.245351641165688","1.493500079959631","1.6036250424804162","668712.850258637","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","1024","1","0.08450006134808064","0.09193699574097991","0.02557470423773937","0.08430005982518196","0.08480006654281169","11834.310934766136","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","1024","32","0.17499993555247784","0.18929400015622377","0.03859909270482365","0.1701499568298459","0.18214993178844452","182857.21019825205","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","1024","128","0.2423499245196581","0.25857300497591496","0.0520470456004068","0.23965002037584782","0.24515006225556135","528161.9140327702","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","1024","256","0.3469000803306699","0.3735329955816269","0.08496756922347598","0.34300005063414574","0.3510001115500927","737964.6604750778","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","1024","1024","1.4891000464558601","1.6714439913630486","0.3550681758475624","1.4686000067740679","1.5496999258175492","687663.6680236337","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","1024","1","6.417849916033447","6.7232469958253205","0.8977086746128815","6.316787519608624","6.624295029905624","155.81542309079896","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","1024","32","11.470500030554831","11.951263006776571","1.6941858912434147","11.370400083251297","11.588099878281355","2789.7650420434334","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","1024","128","12.952799908816814","14.09920999314636","2.7474236327586254","12.772599933668971","13.280600076541305","9882.033297902792","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","1024","256","14.912800048477948","16.103486018255353","2.61341655879484","14.787400024943054","15.349658802733751","17166.46097096489","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","1024","1024","34.28030002396554","35.467405007220805","8.08165249732268","30.893899966031313","36.837799940258265","29871.38383515069","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","1024","1","0.15540001913905144","0.17462399322539568","0.05439894162548489","0.1546499552205205","0.1574999187141657","6435.00564247166","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","1024","32","0.25610008742660284","0.2787629934027791","0.07359118547306336","0.2537985914386809","0.2596500562503934","124951.14828561337","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","1024","128","0.383750069886446","0.43341800570487976","0.10968019407968808","0.3786500310525298","0.38970755413174624","333550.42785497336","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","1024","256","0.5371499573811889","0.6111850077286363","0.2243320630344283","0.5313500296324492","0.5471500335261226","476589.44486954395","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","1024","1024","3.804899984970689","4.153193994425237","0.84629808514246","3.690699813887477","3.9290348824579246","269126.653537488","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","1024","1","3.705000039190054","3.9097239961847663","1.4306946592966376","3.535500029101968","4.02624998241663","269.9055302084717","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","1024","32","3.151449956931174","3.3163469843566418","0.5553246817649","3.0572824965929613","3.2347500091418624","10154.05620819727","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","1024","128","7.172900019213557","8.263773992657661","3.767079939142356","6.387949921190739","8.252799976617098","17844.94411704264","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","1024","256","10.264800046570599","13.108785988297313","7.54053426660037","9.169449913315475","12.559436174342398","24939.599294535492","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","1024","1024","25.872499914839864","28.96753399632871","9.205957406258005","24.35500011779368","28.55960000306368","39578.7033866278","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","1024","1","2.235950087197125","2.569571011699736","0.7018149361825474","2.160700038075447","2.400648751063272","447.2371748036424","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","1024","32","3.0537499114871025","3.1516120000742376","0.5522258675635469","2.8782000299543142","3.135749837383628","10478.91966517218","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","1024","128","6.217850022949278","6.874546993058175","1.8557122132412853","5.925999954342842","6.7818500101566315","20585.893761922303","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","1024","256","10.968800052069128","10.656022999901325","2.271409824859079","9.657999966293573","11.528508758055978","23338.92483997908","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","1024","1024","29.080399894155562","30.469585999380797","8.395848276277636","27.663299930281937","30.149600002914667","35212.72072347941","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","1024","1","11.656400049105287","12.779921998735517","3.8679239224438065","10.875500040128827","12.614349951036274","85.78978035991115","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","1024","32","15.61725011561066","16.277056008111686","2.0064172515248506","15.413850080221891","15.940817573573439","2049.0162969224334","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","1024","128","20.241350051946938","22.375946999527514","6.41786967866231","19.725400023162365","21.032950025983155","6323.6888681586815","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","1024","256","23.26744992751628","26.793039001058787","8.05628688459994","22.66782507940661","24.376400047913194","11002.494935951372","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","1024","1024","61.90389988478273","64.55221700016409","15.758329826521491","59.38369990326464","65.26329996995628","16541.768804645548","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","1024","1","2.1674998570233583","2.4472120101563632","0.7021783947058338","2.119000069797039","2.257999964058399","461.3610454273831","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","1024","32","3.3323001116514206","3.4424329921603203","0.4510763848320887","3.2383999787271023","3.447500057518482","9602.976601090544","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","1024","128","7.855599978938699","8.775652993936092","2.9290424615905133","7.230499992147088","8.411700138822198","16294.108705022549","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","1024","256","15.964249963872135","17.73604798829183","10.512194407191686","13.126350124366581","17.610050039365888","16035.830094075218","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","1024","1024","52.90120001882315","59.04128697933629","33.184203494591195","46.240400057286024","57.050850009545684","19356.838779378224","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","2048","1","0.2075500087812543","0.285966987721622","0.24204626231957277","0.18894998356699944","0.22856130381114775","4818.115912748249","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","2048","32","0.28440007008612156","0.35890499595552683","0.3029326608826346","0.26604998856782913","0.30099996365606785","112517.55314374506","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","2048","128","0.410650041885674","0.6810049992054701","1.0852212917902195","0.39000005926936865","0.43679983355104923","311700.9300966674","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","2048","256","0.6203000666573644","1.0441789985634387","1.1635014093887968","0.5802998784929514","0.6675999611616135","412703.48620066635","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","2048","1024","4.69734997022897","6.8649150012061","4.167058902040876","3.7216560711385682","6.836500018835068","217995.25402406533","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","2048","1","0.1495999749749899","0.20104199880734086","0.2814867144823914","0.14095008373260498","0.15810003969818354","6684.493096788151","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","2048","32","0.2880501560866833","0.37450999952852726","0.4658668315608874","0.26720017194747925","0.3091174119617789","111091.76413836138","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","2048","128","0.4262999864295125","0.7273490121588111","0.8553382911222771","0.4038974322611466","0.45811868913006","300258.0438063524","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","2048","256","0.6058000726625323","0.9974310081452131","1.1098552649047284","0.5633511202177033","0.6691999733448029","422581.65944890474","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","2048","1024","4.659650148823857","5.33611502032727","2.323135593509479","4.142650053836405","4.916355066234246","219758.9877554365","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","2048","1","31.9862999022007","33.182584994938225","11.172615676542287","30.159850022755563","33.601999981328845","31.263384732136483","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","2048","32","59.311750112101436","82.37554799998179","62.30117819185945","51.168449921533465","76.60041753551914","539.522100418868","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","2048","128","33.977200044319034","41.029746003914624","27.694751951718796","32.69699995871633","36.294026125688106","3767.232138994382","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","2048","256","22.8395500453189","22.921228993218392","3.2846953320440875","22.072800085879862","23.56380014680326","11208.627117961489","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","2048","1024","46.46270000375807","64.46466701105237","45.851447946448054","45.707287403638475","47.55790007766336","22039.184117952147","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","2048","1","0.28110016137361526","0.3015940054319799","0.09035976848501298","0.2592999953776598","0.32970006577670574","3557.450821491639","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","2048","32","0.4276501713320613","0.43738999171182513","0.07695797663963634","0.3999487089458853","0.4497523739701137","74827.51591172094","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","2048","128","0.6148499669507146","0.6242490070872009","0.10346108031115117","0.5926499143242836","0.6323999259620905","208180.86830971608","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","2048","256","1.0064999805763364","2.505078997928649","6.824237674505369","0.9408998303115368","1.1481998953968287","254346.7510584657","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","2048","1024","10.891749989241362","11.651953994296491","5.901518612385437","8.653400000184774","12.484199949540198","94016.1132060032","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","2048","1","2.10199982393533","2.5322690000757575","1.1479613567769997","2.004349953494966","2.367899985983968","475.73743280711426","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","2048","32","3.293400048278272","3.5494090104475617","0.7753498148446609","3.1934999860823154","3.468249924480915","9716.402359539954","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","2048","128","5.745649919845164","5.99115899996832","1.0210628982147558","5.493199918419123","5.907699931412935","22277.72345786243","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","2048","256","8.705800049938262","9.561547003686428","2.7669134367174597","8.26630019582808","9.131349972449243","29405.683398599933","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","2048","1024","27.364099863916636","37.23829300608486","23.940651897676137","24.934699991717935","30.403700075112283","37421.29304791371","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","2048","1","2.5510499253869057","2.780256988480687","0.5335459118328844","2.4301998782902956","2.8162601374788205","391.9954643178278","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","2048","32","3.5660499706864357","3.9810120034962893","1.0729674950835209","3.4373438451439142","4.0849000215530396","8973.514186016933","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","2048","128","6.630399962887168","7.408491999376565","2.8673412387207886","6.098699988797307","7.188196209608573","19305.01941307673","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","2048","256","12.926700059324503","14.834108003415167","6.0736573731610966","12.113200034946203","13.899600016884506","19803.97153373554","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","2048","1024","49.84270001295954","67.90179997449741","44.744513955994485","46.2978100287728","60.370299965143204","20544.633411387244","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","2048","1","11.415250017307699","12.445381002034992","2.7648962228912604","11.152203628444113","12.728300062008202","87.60211107805866","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","2048","32","27.337350067682564","31.135619007982314","13.195130075770223","25.485349935479462","29.11865001078695","1170.559689244697","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","2048","128","24.6812499826774","27.546377000398934","9.476048047632366","24.031450040638447","25.585099821910262","5186.12307277132","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","2048","256","31.05920006055385","32.60286999400705","7.961794823850003","29.358199913986027","33.29495002981275","8242.324319393145","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","2048","1024","54.466750007122755","60.094563006423414","15.159720097186366","53.227700060233474","57.49335000291467","18800.46082914969","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","2048","1","2.7926999609917402","2.9815580090507865","0.7820119880885599","2.543600043281913","3.1719000544399023","358.0764185082314","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","2048","32","4.91889996919781","4.800482005812228","0.9312982488607435","4.46829991415143","5.085150012746453","6505.519567461069","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","2048","128","7.6667501125484705","7.878349001985043","1.7010661221669885","7.4330699048005044","8.023600094020367","16695.470456314648","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","2048","256","11.948550003580749","12.631044022273272","4.031355742934308","11.015899945050478","12.657499872148037","21425.193845552956","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","2048","1024","29.69430002849549","32.185130012221634","8.182531786424025","29.01089983060956","31.03123626497108","34484.73272706683","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","4096","1","0.14480005484074354","0.16772499307990074","0.20695507085336043","0.12965011410415173","0.15805009752511978","6906.074732498113","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","4096","32","0.302949920296669","0.34116098191589117","0.17624569955378205","0.29189125925768167","0.3205012471880764","105628.0192074764","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","4096","128","0.4914000164717436","0.6793879996985197","0.5709818910761296","0.48369995784014463","0.5319998599588871","260480.25174895418","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","4096","256","0.6588499527424574","0.6763350125402212","0.214454154745895","0.6461000302806497","0.6715500494465232","388555.84482385125","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","4096","1024","3.274849965237081","3.356151992920786","0.5851881032958913","3.1575998291373253","3.4326999448239803","312686.0805441107","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","4096","1","0.1614500069990754","0.1715979934670031","0.040654645277520086","0.15869743074290454","0.1645998563617468","6193.867802097567","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","4096","32","0.27030007913708687","0.28396798064932227","0.09506236634504985","0.26219990104436874","0.28659997042268515","118386.94277174334","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","4096","128","0.42090006172657013","0.4482959909364581","0.19937462068349263","0.39059994742274284","0.4313499666750431","304110.19536308077","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","4096","256","0.5834000185132027","0.6049959966912866","0.15750615651912483","0.5674997810274363","0.6083525338908657","438806.9795616686","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","4096","1024","2.8304499574005604","2.795763988979161","0.533047250333047","2.592699835076928","2.9070000164210796","361779.9344314941","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","4096","1","14.479500008746982","13.963142991997302","3.3803606264470423","13.526950031518936","15.332749928347766","69.0631582165065","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","4096","32","15.21429989952594","16.061980004888028","3.560931691939089","14.37395007815212","16.584915030398406","2103.2844239515143","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","4096","128","16.563699929974973","17.768042015377432","4.278086448142931","15.0133001152426","18.775450065732002","7727.742022684264","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","4096","256","23.50010012742132","26.836906999815255","13.516522326579357","18.58056106721051","27.12099999189377","10893.57060659005","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","4096","1024","43.10995002742857","44.15441198507324","8.20301392168129","42.14310005772859","44.7652000002563","23753.217049625047","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","4096","1","0.1813000999391079","0.21027700742706656","0.09674604990872644","0.17990008927881718","0.18310124869458377","5515.716760971801","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","4096","32","0.3691499587148428","0.38996700663119555","0.08015911306833684","0.34820009022951126","0.3939999733120203","86685.63884282873","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","4096","128","0.5581000586971641","0.5631980020552874","0.12269147212833544","0.5278999451547861","0.5801999941468239","229349.55480708036","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","4096","256","0.7554999319836497","0.7592470059171319","0.18163042037080315","0.6694087845971808","0.7948500569909811","338848.47524452227","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","4096","1024","4.837400047108531","4.894910997245461","0.785812869549567","4.642300074920058","4.985527510871179","211683.96039770942","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","4096","1","4.185400088317692","4.467285017017275","1.0656834429925328","4.088500048965216","4.458328816690482","238.92578460807238","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","4096","32","3.690799931064248","4.105484986212105","1.0347508698899053","3.54604993481189","4.030099953524768","8670.207163131909","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","4096","128","5.929800099693239","6.386545996647328","1.407048373295798","5.631750100292265","6.317749968729913","21585.88786266534","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","4096","256","10.324900038540363","11.02610798785463","2.478123192877336","9.919649921357632","10.999699938111007","24794.428909182046","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","4096","1024","22.45679998304695","24.93419299600646","6.4340600243447","21.695399889722466","23.550450103357434","45598.66057376992","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","4096","1","2.1791999461129308","2.404985995963216","0.5844907816927074","2.125849947333336","2.2648012673016638","458.8840054735289","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","4096","32","3.371699946001172","3.900424998719245","1.4261563639525594","3.227100009098649","3.670404778677039","9490.761489008511","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","4096","128","6.00179994944483","6.491179005242884","1.6217120795190298","5.5640998762100935","6.415527453646062","21326.93543240142","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","4096","256","8.92905006185174","9.556154001038522","2.0707644275525054","8.491250104270875","9.473150013945997","28670.46306456812","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","4096","1024","24.118650006130338","27.190795009955764","9.182065080192931","22.78345008380711","26.467000134289265","42456.77099421923","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","4096","1","9.391500032506883","10.501055002678186","2.285342492280568","9.139799978584051","10.165239981142797","106.47926279494128","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","4096","32","23.673149989917874","23.81472800625488","6.6913992826565005","22.231049952097237","24.651299929246306","1351.7423753758344","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","4096","128","34.11204996518791","36.098475011531264","10.889722371098099","32.21790003590286","35.45054752030409","3752.339719560296","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","4096","256","40.4184500221163","42.74390300968662","10.090792784540001","39.06964999623597","42.02755005098879","6333.74114692476","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","4096","1024","84.873849991709","90.82757299067453","18.16506022248343","81.02025118132588","90.6703001819551","12064.964651656908","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","4096","1","4.866149974986911","5.147316989023238","1.2085158009299188","4.66389989014715","5.2625000244006515","205.50127002665795","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","4096","32","6.018299958668649","6.012525002006441","0.9396932571689782","5.8804500149562955","6.203499971888959","5317.11616565535","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","4096","128","8.347350056283176","8.789659985341132","2.338269645820917","8.2137999124825","8.516700007021427","15334.207758982442","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","4096","256","12.93440000154078","13.641479006037116","2.6764799139572575","12.630400015041232","13.25129996985197","19792.18208571751","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","4096","1024","44.701799866743386","49.11402400350198","15.08706164287985","42.882899986580014","47.83679998945445","22907.35502938487","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","8192","1","0.21520012523978949","0.4403039813041687","0.7260902555797063","0.202000024728477","0.24869991466403008","4646.837444382234","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","8192","32","0.38694997783750296","0.6433020113036036","0.9054649783244764","0.37480005994439125","0.40835002437233925","82698.02773690346","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","8192","128","0.564300105907023","0.8251150161959231","0.7939312410895606","0.5444501293823123","0.6143501959741116","226829.65794284284","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","8192","256","0.7517001358792186","1.1115110153332353","1.3430608661487171","0.7217499660328031","0.8072500349953771","340561.33261246805","0.6.1","1.5.2","multi_batch"
"compas","lr","baseline","8192","1024","4.9201499205082655","6.646297986153513","3.7282721127344627","4.466570014483295","5.262200022116303","208123.73942748026","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","8192","1","0.176949892193079","0.18521798541769385","0.042695082114304374","0.16999626241158694","0.18325005657970905","5651.317373558212","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","8192","32","0.32864988315850496","0.5060569965280592","1.2806243810174758","0.3247000277042389","0.33540010917931795","97368.0553069501","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","8192","128","0.6564500508829951","1.150779000017792","1.534012407593695","0.597700010985136","0.729567409143783","194988.1789601911","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","8192","256","0.8076499216258526","1.5903319860808551","1.9151792221675514","0.7505386485718191","0.8773187350016078","316969.01484823413","0.6.1","1.5.2","multi_batch"
"compas","lr","reweighing","8192","1024","4.53775015193969","5.101202998775989","1.836949575848297","4.383750027045608","4.631599877029657","225662.49037803122","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","8192","1","17.737949965521693","18.517857000697404","4.059851133152735","17.146000056527555","18.6141400510678","56.37630064036483","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","8192","32","28.088900027796626","28.566649998538196","5.971529933376881","27.175100054591894","28.860650025308132","1139.2400545529717","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","8192","128","29.962549917399883","32.56661198567599","12.404006611958643","28.368699946440756","31.383899971842766","4271.999557877005","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","8192","256","19.73159983754158","23.550677997991443","12.713272080240985","18.839300144463778","21.164099918678403","12974.112697792061","0.6.1","1.5.2","multi_batch"
"compas","lr","dir","8192","1024","35.155999939888716","40.42408900335431","13.139275994038282","33.90679997391999","37.0882002171129","29127.318288510654","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","8192","1","0.15920004807412624","0.17492299666628242","0.0482321557401743","0.15829992480576038","0.1602998236194253","6281.405138360154","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","8192","32","0.338749960064888","0.36325000459328294","0.08685773515718029","0.3231000155210495","0.3645500401034951","94464.95578588513","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","8192","128","0.46790018677711487","0.5127940000966191","0.11107290690867368","0.45434990897774696","0.4923500819131732","273562.6178772462","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","8192","256","0.6212000735104084","0.6741819949820638","0.1455309947616215","0.6075000856071711","0.6345000583678484","412105.55329354876","0.6.1","1.5.2","multi_batch"
"compas","lr","eqodds","8192","1024","4.674650030210614","4.788577007129788","0.8882738001604358","4.239400033839047","4.9594000447541475","219053.83149160884","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","8192","1","2.203000010922551","3.1241429992951453","2.072968246026145","2.026099944487214","2.512600040063262","453.92646166226285","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","8192","32","2.924349973909557","3.3522110036574304","1.6047351138209278","2.8331000357866287","3.0614000279456377","10942.602727271822","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","8192","128","8.124649990350008","11.65917900390923","8.559137938585936","7.697799825109541","8.491649990901351","15754.52482901184","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","8192","256","12.586449971422553","14.019410994369537","5.686319955736789","11.385746276937425","13.07464377314318","20339.333217964257","0.6.1","1.5.2","multi_batch"
"compas","rf","baseline","8192","1024","29.506700113415718","32.14664000086486","8.441410217815845","28.60670001246035","30.813999939709902","34703.98235194118","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","8192","1","4.691350040957332","5.026986999437213","1.7801435035466215","4.530949983745813","4.848335013957693","213.15825748869867","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","8192","32","7.247700006701052","8.889186012092978","4.1530956447188565","6.612346254405566","8.327050134539604","4415.193781532563","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","8192","128","9.517399943433702","11.66500800056383","7.19672755172282","9.074950008653104","10.127350105904043","13449.051291399232","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","8192","256","12.611999991349876","14.663281994871795","7.179105648805358","11.960649979300797","13.638500007800758","20298.12878017613","0.6.1","1.5.2","multi_batch"
"compas","rf","reweighing","8192","1024","27.609149925410748","27.93211299693212","3.710670530278245","26.74654999282211","28.534000040963292","37089.153514919955","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","8192","1","11.861000093631446","11.872571003623307","2.4526220638155816","10.84120012819767","12.718799989670515","84.30992261242223","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","8192","32","18.573849927634","20.09620500728488","4.891186731489751","17.564257481717505","20.088900113478303","1722.8522963562173","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","8192","128","24.99374991748482","25.155831999145448","5.165237666342427","23.105300031602383","26.312399888411164","5121.280336987582","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","8192","256","31.464749947190285","32.05224700272083","6.69900250424263","29.67779990285635","32.338749966584146","8136.088811437069","0.6.1","1.5.2","multi_batch"
"compas","rf","dir","8192","1024","50.05329998675734","52.92088899528608","7.6949335644906816","48.992249998264015","51.35559989139438","20458.191573201384","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","8192","1","2.2623499389737844","2.8930609952658415","1.2481310535885355","2.1945000626146793","2.5978500489145517","442.0182672772569","0.6.1","1.5.2","multi_batch"
"compas","rf","eqodds","8192","32","6.080850027501583","6.159407005179673","2.2748825437266675","5.498100072145462","6.6472000908106565","5262.422170465487","0.6.1","1.5.2","multi_batch"
